,Country Code,Country Name,Type of Mortality,Gender,Diseas,Unit,Year,Mortality Rate
369,TR,Türkiye,Preventable mortality,F,TOTAL,Rate,2012,96.23
370,TR,Türkiye,Preventable mortality,F,TOTAL,Rate,2013,108.73
371,TR,Türkiye,Preventable mortality,F,TOTAL,Rate,2014,106.58
372,TR,Türkiye,Preventable mortality,F,TOTAL,Rate,2015,102.45
373,TR,Türkiye,Preventable mortality,F,TOTAL,Rate,2016,100.5
374,TR,Türkiye,Preventable mortality,F,TOTAL,Rate,2017,94.26
375,TR,Türkiye,Preventable mortality,F,TOTAL,Rate,2018,90.13
376,TR,Türkiye,Preventable mortality,F,TOTAL,Rate,2019,80.72
377,TR,Türkiye,Preventable mortality,F,TOTAL,Rate,2020,104.35
378,TR,Türkiye,Preventable mortality,F,TOTAL,Rate,2021,139.64
379,TR,Türkiye,Preventable mortality,F,TOTAL,Rate,2022,89.09
380,UK,United Kingdom,Preventable mortality,F,TOTAL,Rate,2012,107.15
381,UK,United Kingdom,Preventable mortality,F,TOTAL,Rate,2013,105.41
382,UK,United Kingdom,Preventable mortality,F,TOTAL,Rate,2014,105.41
383,UK,United Kingdom,Preventable mortality,F,TOTAL,Rate,2015,106.21
384,UK,United Kingdom,Preventable mortality,F,TOTAL,Rate,2016,107.03
385,UK,United Kingdom,Preventable mortality,F,TOTAL,Rate,2017,105.04
386,UK,United Kingdom,Preventable mortality,F,TOTAL,Rate,2018,104.58
387,AT,Austria,Preventable mortality,M,TOTAL,Rate,2012,252.28
388,AT,Austria,Preventable mortality,M,TOTAL,Rate,2013,245.9
389,AT,Austria,Preventable mortality,M,TOTAL,Rate,2014,238.63
390,AT,Austria,Preventable mortality,M,TOTAL,Rate,2015,242.3
391,AT,Austria,Preventable mortality,M,TOTAL,Rate,2016,231.4
392,AT,Austria,Preventable mortality,M,TOTAL,Rate,2017,226.73
393,AT,Austria,Preventable mortality,M,TOTAL,Rate,2018,226.17
394,AT,Austria,Preventable mortality,M,TOTAL,Rate,2019,213.55
395,AT,Austria,Preventable mortality,M,TOTAL,Rate,2020,236.22
396,AT,Austria,Preventable mortality,M,TOTAL,Rate,2021,246.65
397,AT,Austria,Preventable mortality,M,TOTAL,Rate,2022,232.51
398,BE,Belgium,Preventable mortality,M,TOTAL,Rate,2012,246.27
399,BE,Belgium,Preventable mortality,M,TOTAL,Rate,2013,239.34
400,BE,Belgium,Preventable mortality,M,TOTAL,Rate,2014,231.42
401,BE,Belgium,Preventable mortality,M,TOTAL,Rate,2015,225.13
402,BE,Belgium,Preventable mortality,M,TOTAL,Rate,2016,218.89
403,BE,Belgium,Preventable mortality,M,TOTAL,Rate,2017,208.83
404,BE,Belgium,Preventable mortality,M,TOTAL,Rate,2018,203.23
405,BE,Belgium,Preventable mortality,M,TOTAL,Rate,2019,195.83
406,BE,Belgium,Preventable mortality,M,TOTAL,Rate,2020,243.79
407,BE,Belgium,Preventable mortality,M,TOTAL,Rate,2021,225.67
408,BE,Belgium,Preventable mortality,M,TOTAL,Rate,2022,205.31
409,BG,Bulgaria,Preventable mortality,M,TOTAL,Rate,2012,365.78
410,BG,Bulgaria,Preventable mortality,M,TOTAL,Rate,2013,379.13
411,BG,Bulgaria,Preventable mortality,M,TOTAL,Rate,2014,378.31
412,BG,Bulgaria,Preventable mortality,M,TOTAL,Rate,2015,381.02
413,BG,Bulgaria,Preventable mortality,M,TOTAL,Rate,2016,363.2
414,BG,Bulgaria,Preventable mortality,M,TOTAL,Rate,2017,356.95
415,BG,Bulgaria,Preventable mortality,M,TOTAL,Rate,2018,351.67
416,BG,Bulgaria,Preventable mortality,M,TOTAL,Rate,2019,360.23
417,BG,Bulgaria,Preventable mortality,M,TOTAL,Rate,2020,480.09
418,BG,Bulgaria,Preventable mortality,M,TOTAL,Rate,2021,651.2
419,BG,Bulgaria,Preventable mortality,M,TOTAL,Rate,2022,418.86
420,CH,Switzerland,Preventable mortality,M,TOTAL,Rate,2012,173.75
421,CH,Switzerland,Preventable mortality,M,TOTAL,Rate,2013,171.67
422,CH,Switzerland,Preventable mortality,M,TOTAL,Rate,2014,160.99
423,CH,Switzerland,Preventable mortality,M,TOTAL,Rate,2015,165.95
424,CH,Switzerland,Preventable mortality,M,TOTAL,Rate,2016,155.29
425,CH,Switzerland,Preventable mortality,M,TOTAL,Rate,2017,152.01
426,CH,Switzerland,Preventable mortality,M,TOTAL,Rate,2018,148.31
427,CH,Switzerland,Preventable mortality,M,TOTAL,Rate,2019,142.61
428,CH,Switzerland,Preventable mortality,M,TOTAL,Rate,2020,161.98
429,CH,Switzerland,Preventable mortality,M,TOTAL,Rate,2021,159.64
430,CH,Switzerland,Preventable mortality,M,TOTAL,Rate,2022,144.5
431,CY,Cyprus,Preventable mortality,M,TOTAL,Rate,2012,180.62
432,CY,Cyprus,Preventable mortality,M,TOTAL,Rate,2013,172.97
433,CY,Cyprus,Preventable mortality,M,TOTAL,Rate,2014,166.58
434,CY,Cyprus,Preventable mortality,M,TOTAL,Rate,2015,168.48
435,CY,Cyprus,Preventable mortality,M,TOTAL,Rate,2016,153.51
436,CY,Cyprus,Preventable mortality,M,TOTAL,Rate,2017,181.14
437,CY,Cyprus,Preventable mortality,M,TOTAL,Rate,2018,160.72
438,CY,Cyprus,Preventable mortality,M,TOTAL,Rate,2019,153.76
439,CY,Cyprus,Preventable mortality,M,TOTAL,Rate,2020,172.8
440,CY,Cyprus,Preventable mortality,M,TOTAL,Rate,2021,203.4
441,CY,Cyprus,Preventable mortality,M,TOTAL,Rate,2022,177.73
442,CZ,Czechia,Preventable mortality,M,TOTAL,Rate,2012,332.88
443,CZ,Czechia,Preventable mortality,M,TOTAL,Rate,2013,331.8
444,CZ,Czechia,Preventable mortality,M,TOTAL,Rate,2014,310.88
445,CZ,Czechia,Preventable mortality,M,TOTAL,Rate,2015,311.61
446,CZ,Czechia,Preventable mortality,M,TOTAL,Rate,2016,294.45
447,CZ,Czechia,Preventable mortality,M,TOTAL,Rate,2017,295.82
448,CZ,Czechia,Preventable mortality,M,TOTAL,Rate,2018,290.96
449,CZ,Czechia,Preventable mortality,M,TOTAL,Rate,2019,281.51
450,CZ,Czechia,Preventable mortality,M,TOTAL,Rate,2020,325.34
451,CZ,Czechia,Preventable mortality,M,TOTAL,Rate,2021,416.77
452,CZ,Czechia,Preventable mortality,M,TOTAL,Rate,2022,287.54
453,DE,Germany,Preventable mortality,M,TOTAL,Rate,2012,233.42
454,DE,Germany,Preventable mortality,M,TOTAL,Rate,2013,233.47
455,DE,Germany,Preventable mortality,M,TOTAL,Rate,2014,224.37
456,DE,Germany,Preventable mortality,M,TOTAL,Rate,2015,228.08
457,DE,Germany,Preventable mortality,M,TOTAL,Rate,2016,224.21
458,DE,Germany,Preventable mortality,M,TOTAL,Rate,2017,219.79
459,DE,Germany,Preventable mortality,M,TOTAL,Rate,2018,218.89
460,DE,Germany,Preventable mortality,M,TOTAL,Rate,2019,210.68
461,DE,Germany,Preventable mortality,M,TOTAL,Rate,2020,221.86
462,DE,Germany,Preventable mortality,M,TOTAL,Rate,2021,241.06
463,DE,Germany,Preventable mortality,M,TOTAL,Rate,2022,230.8
464,DK,Denmark,Preventable mortality,M,TOTAL,Rate,2012,235.76
465,DK,Denmark,Preventable mortality,M,TOTAL,Rate,2013,223.94
466,DK,Denmark,Preventable mortality,M,TOTAL,Rate,2014,226.2
467,DK,Denmark,Preventable mortality,M,TOTAL,Rate,2015,212.8
468,DK,Denmark,Preventable mortality,M,TOTAL,Rate,2016,207.67
469,DK,Denmark,Preventable mortality,M,TOTAL,Rate,2017,203.44
470,DK,Denmark,Preventable mortality,M,TOTAL,Rate,2018,196.07
471,DK,Denmark,Preventable mortality,M,TOTAL,Rate,2019,195.4
472,DK,Denmark,Preventable mortality,M,TOTAL,Rate,2020,187.77
473,DK,Denmark,Preventable mortality,M,TOTAL,Rate,2021,192.71
474,DK,Denmark,Preventable mortality,M,TOTAL,Rate,2022,190.55
475,EE,Estonia,Preventable mortality,M,TOTAL,Rate,2012,524.47
476,EE,Estonia,Preventable mortality,M,TOTAL,Rate,2013,476.59
477,EE,Estonia,Preventable mortality,M,TOTAL,Rate,2014,479.28
478,EE,Estonia,Preventable mortality,M,TOTAL,Rate,2015,459.28
479,EE,Estonia,Preventable mortality,M,TOTAL,Rate,2016,441.21
480,EE,Estonia,Preventable mortality,M,TOTAL,Rate,2017,418.41
481,EE,Estonia,Preventable mortality,M,TOTAL,Rate,2018,422.76
482,EE,Estonia,Preventable mortality,M,TOTAL,Rate,2019,393.23
483,EE,Estonia,Preventable mortality,M,TOTAL,Rate,2020,421.55
484,EE,Estonia,Preventable mortality,M,TOTAL,Rate,2021,495.38
485,EE,Estonia,Preventable mortality,M,TOTAL,Rate,2022,438.46
486,EL,Greece,Preventable mortality,M,TOTAL,Rate,2012,244.36
487,EL,Greece,Preventable mortality,M,TOTAL,Rate,2013,241.0
488,EL,Greece,Preventable mortality,M,TOTAL,Rate,2014,231.8
489,EL,Greece,Preventable mortality,M,TOTAL,Rate,2015,235.02
490,EL,Greece,Preventable mortality,M,TOTAL,Rate,2016,225.86
491,EL,Greece,Preventable mortality,M,TOTAL,Rate,2017,227.13
492,EL,Greece,Preventable mortality,M,TOTAL,Rate,2018,221.8
493,EL,Greece,Preventable mortality,M,TOTAL,Rate,2019,221.4
494,EL,Greece,Preventable mortality,M,TOTAL,Rate,2020,241.4
495,EL,Greece,Preventable mortality,M,TOTAL,Rate,2021,295.65
496,EL,Greece,Preventable mortality,M,TOTAL,Rate,2022,250.1
497,ES,Spain,Preventable mortality,M,TOTAL,Rate,2012,204.53
498,ES,Spain,Preventable mortality,M,TOTAL,Rate,2013,198.39
499,ES,Spain,Preventable mortality,M,TOTAL,Rate,2014,192.44
500,ES,Spain,Preventable mortality,M,TOTAL,Rate,2015,190.48
501,ES,Spain,Preventable mortality,M,TOTAL,Rate,2016,187.54
502,ES,Spain,Preventable mortality,M,TOTAL,Rate,2017,183.0
503,ES,Spain,Preventable mortality,M,TOTAL,Rate,2018,178.37
504,ES,Spain,Preventable mortality,M,TOTAL,Rate,2019,172.12
505,ES,Spain,Preventable mortality,M,TOTAL,Rate,2020,220.11
506,ES,Spain,Preventable mortality,M,TOTAL,Rate,2021,205.51
507,ES,Spain,Preventable mortality,M,TOTAL,Rate,2022,188.18
508,EU27_2020,European Union - 27 countries (from 2020),Preventable mortality,M,TOTAL,Rate,2012,264.59
509,EU27_2020,European Union - 27 countries (from 2020),Preventable mortality,M,TOTAL,Rate,2013,257.38
510,EU27_2020,European Union - 27 countries (from 2020),Preventable mortality,M,TOTAL,Rate,2014,248.79
511,EU27_2020,European Union - 27 countries (from 2020),Preventable mortality,M,TOTAL,Rate,2015,248.48
512,EU27_2020,European Union - 27 countries (from 2020),Preventable mortality,M,TOTAL,Rate,2016,242.65
513,EU27_2020,European Union - 27 countries (from 2020),Preventable mortality,M,TOTAL,Rate,2017,237.41
514,EU27_2020,European Union - 27 countries (from 2020),Preventable mortality,M,TOTAL,Rate,2018,235.19
515,EU27_2020,European Union - 27 countries (from 2020),Preventable mortality,M,TOTAL,Rate,2019,227.82
516,EU27_2020,European Union - 27 countries (from 2020),Preventable mortality,M,TOTAL,Rate,2020,265.57
517,EU27_2020,European Union - 27 countries (from 2020),Preventable mortality,M,TOTAL,Rate,2021,289.7
518,EU27_2020,European Union - 27 countries (from 2020),Preventable mortality,M,TOTAL,Rate,2022,244.91
519,EU28,European Union - 28 countries (2013-2020),Preventable mortality,M,TOTAL,Rate,2012,257.71
520,EU28,European Union - 28 countries (2013-2020),Preventable mortality,M,TOTAL,Rate,2013,251.16
521,EU28,European Union - 28 countries (2013-2020),Preventable mortality,M,TOTAL,Rate,2014,243.02
522,EU28,European Union - 28 countries (2013-2020),Preventable mortality,M,TOTAL,Rate,2015,242.9
523,EU28,European Union - 28 countries (2013-2020),Preventable mortality,M,TOTAL,Rate,2016,237.84
524,EU28,European Union - 28 countries (2013-2020),Preventable mortality,M,TOTAL,Rate,2017,232.99
525,FI,Finland,Preventable mortality,M,TOTAL,Rate,2012,278.31
526,FI,Finland,Preventable mortality,M,TOTAL,Rate,2013,272.82
527,FI,Finland,Preventable mortality,M,TOTAL,Rate,2014,254.43
528,FI,Finland,Preventable mortality,M,TOTAL,Rate,2015,245.41
529,FI,Finland,Preventable mortality,M,TOTAL,Rate,2016,251.58
530,FI,Finland,Preventable mortality,M,TOTAL,Rate,2017,239.19
531,FI,Finland,Preventable mortality,M,TOTAL,Rate,2018,237.12
532,FI,Finland,Preventable mortality,M,TOTAL,Rate,2019,228.03
533,FI,Finland,Preventable mortality,M,TOTAL,Rate,2020,234.43
534,FI,Finland,Preventable mortality,M,TOTAL,Rate,2021,231.53
535,FI,Finland,Preventable mortality,M,TOTAL,Rate,2022,241.19
536,FR,France,Preventable mortality,M,TOTAL,Rate,2012,223.26
537,FR,France,Preventable mortality,M,TOTAL,Rate,2013,218.86
538,FR,France,Preventable mortality,M,TOTAL,Rate,2014,209.93
539,FR,France,Preventable mortality,M,TOTAL,Rate,2015,211.69
540,FR,France,Preventable mortality,M,TOTAL,Rate,2016,206.3
541,FR,France,Preventable mortality,M,TOTAL,Rate,2017,198.54
542,FR,France,Preventable mortality,M,TOTAL,Rate,2018,195.99
543,FR,France,Preventable mortality,M,TOTAL,Rate,2019,190.46
544,FR,France,Preventable mortality,M,TOTAL,Rate,2020,215.99
545,FR,France,Preventable mortality,M,TOTAL,Rate,2021,217.4
546,FR,France,Preventable mortality,M,TOTAL,Rate,2022,204.56
547,HR,Croatia,Preventable mortality,M,TOTAL,Rate,2012,409.87
548,HR,Croatia,Preventable mortality,M,TOTAL,Rate,2013,387.01
549,HR,Croatia,Preventable mortality,M,TOTAL,Rate,2014,375.01
550,HR,Croatia,Preventable mortality,M,TOTAL,Rate,2015,381.83
551,HR,Croatia,Preventable mortality,M,TOTAL,Rate,2016,368.24
552,HR,Croatia,Preventable mortality,M,TOTAL,Rate,2017,363.82
553,HR,Croatia,Preventable mortality,M,TOTAL,Rate,2018,373.96
554,HR,Croatia,Preventable mortality,M,TOTAL,Rate,2019,363.85
555,HR,Croatia,Preventable mortality,M,TOTAL,Rate,2020,410.15
556,HR,Croatia,Preventable mortality,M,TOTAL,Rate,2021,474.3
557,HR,Croatia,Preventable mortality,M,TOTAL,Rate,2022,390.69
558,HU,Hungary,Preventable mortality,M,TOTAL,Rate,2012,538.49
559,HU,Hungary,Preventable mortality,M,TOTAL,Rate,2013,506.31
560,HU,Hungary,Preventable mortality,M,TOTAL,Rate,2014,503.64
561,HU,Hungary,Preventable mortality,M,TOTAL,Rate,2015,502.07
562,HU,Hungary,Preventable mortality,M,TOTAL,Rate,2016,499.22
563,HU,Hungary,Preventable mortality,M,TOTAL,Rate,2017,495.62
564,HU,Hungary,Preventable mortality,M,TOTAL,Rate,2018,495.83
565,HU,Hungary,Preventable mortality,M,TOTAL,Rate,2019,473.29
566,HU,Hungary,Preventable mortality,M,TOTAL,Rate,2020,525.13
567,HU,Hungary,Preventable mortality,M,TOTAL,Rate,2021,660.95
568,HU,Hungary,Preventable mortality,M,TOTAL,Rate,2022,495.01
569,IE,Ireland,Preventable mortality,M,TOTAL,Rate,2012,211.13
570,IE,Ireland,Preventable mortality,M,TOTAL,Rate,2013,207.05
571,IE,Ireland,Preventable mortality,M,TOTAL,Rate,2014,196.85
572,IE,Ireland,Preventable mortality,M,TOTAL,Rate,2015,185.13
573,IE,Ireland,Preventable mortality,M,TOTAL,Rate,2016,183.17
574,IE,Ireland,Preventable mortality,M,TOTAL,Rate,2017,172.87
575,IE,Ireland,Preventable mortality,M,TOTAL,Rate,2018,177.92
576,IE,Ireland,Preventable mortality,M,TOTAL,Rate,2019,169.92
577,IE,Ireland,Preventable mortality,M,TOTAL,Rate,2020,186.98
578,IE,Ireland,Preventable mortality,M,TOTAL,Rate,2021,197.31
579,IE,Ireland,Preventable mortality,M,TOTAL,Rate,2022,175.22
580,IS,Iceland,Preventable mortality,M,TOTAL,Rate,2012,152.87
581,IS,Iceland,Preventable mortality,M,TOTAL,Rate,2013,167.46
582,IS,Iceland,Preventable mortality,M,TOTAL,Rate,2014,148.4
583,IS,Iceland,Preventable mortality,M,TOTAL,Rate,2015,155.15
584,IS,Iceland,Preventable mortality,M,TOTAL,Rate,2016,175.03
585,IS,Iceland,Preventable mortality,M,TOTAL,Rate,2017,172.87
586,IS,Iceland,Preventable mortality,M,TOTAL,Rate,2018,152.14
587,IS,Iceland,Preventable mortality,M,TOTAL,Rate,2019,127.15
588,IS,Iceland,Preventable mortality,M,TOTAL,Rate,2020,115.28
589,IS,Iceland,Preventable mortality,M,TOTAL,Rate,2021,140.49
590,IS,Iceland,Preventable mortality,M,TOTAL,Rate,2022,156.44
591,IT,Italy,Preventable mortality,M,TOTAL,Rate,2012,185.42
592,IT,Italy,Preventable mortality,M,TOTAL,Rate,2013,175.62
593,IT,Italy,Preventable mortality,M,TOTAL,Rate,2014,170.24
594,IT,Italy,Preventable mortality,M,TOTAL,Rate,2015,170.04
595,IT,Italy,Preventable mortality,M,TOTAL,Rate,2016,164.25
596,IT,Italy,Preventable mortality,M,TOTAL,Rate,2017,161.15
597,IT,Italy,Preventable mortality,M,TOTAL,Rate,2018,155.06
598,IT,Italy,Preventable mortality,M,TOTAL,Rate,2019,149.6
599,IT,Italy,Preventable mortality,M,TOTAL,Rate,2020,194.31
600,IT,Italy,Preventable mortality,M,TOTAL,Rate,2021,186.64
601,IT,Italy,Preventable mortality,M,TOTAL,Rate,2022,163.96
602,LI,Liechtenstein,Preventable mortality,M,TOTAL,Rate,2012,149.5
603,LI,Liechtenstein,Preventable mortality,M,TOTAL,Rate,2013,155.37
604,LI,Liechtenstein,Preventable mortality,M,TOTAL,Rate,2014,128.35
605,LI,Liechtenstein,Preventable mortality,M,TOTAL,Rate,2015,134.74
606,LI,Liechtenstein,Preventable mortality,M,TOTAL,Rate,2016,131.98
607,LI,Liechtenstein,Preventable mortality,M,TOTAL,Rate,2017,148.75
608,LI,Liechtenstein,Preventable mortality,M,TOTAL,Rate,2018,126.21
609,LI,Liechtenstein,Preventable mortality,M,TOTAL,Rate,2019,131.45
610,LI,Liechtenstein,Preventable mortality,M,TOTAL,Rate,2020,173.98
611,LI,Liechtenstein,Preventable mortality,M,TOTAL,Rate,2021,137.32
612,LI,Liechtenstein,Preventable mortality,M,TOTAL,Rate,2022,120.57
613,LT,Lithuania,Preventable mortality,M,TOTAL,Rate,2012,641.56
614,LT,Lithuania,Preventable mortality,M,TOTAL,Rate,2013,630.27
615,LT,Lithuania,Preventable mortality,M,TOTAL,Rate,2014,593.78
616,LT,Lithuania,Preventable mortality,M,TOTAL,Rate,2015,595.49
617,LT,Lithuania,Preventable mortality,M,TOTAL,Rate,2016,583.93
618,LT,Lithuania,Preventable mortality,M,TOTAL,Rate,2017,527.72
619,LT,Lithuania,Preventable mortality,M,TOTAL,Rate,2018,504.36
620,LT,Lithuania,Preventable mortality,M,TOTAL,Rate,2019,486.93
621,LT,Lithuania,Preventable mortality,M,TOTAL,Rate,2020,577.02
622,LT,Lithuania,Preventable mortality,M,TOTAL,Rate,2021,632.43
623,LT,Lithuania,Preventable mortality,M,TOTAL,Rate,2022,511.8
624,LU,Luxembourg,Preventable mortality,M,TOTAL,Rate,2012,216.43
625,LU,Luxembourg,Preventable mortality,M,TOTAL,Rate,2013,207.49
626,LU,Luxembourg,Preventable mortality,M,TOTAL,Rate,2014,213.36
627,LU,Luxembourg,Preventable mortality,M,TOTAL,Rate,2015,185.29
628,LU,Luxembourg,Preventable mortality,M,TOTAL,Rate,2016,197.33
629,LU,Luxembourg,Preventable mortality,M,TOTAL,Rate,2017,177.12
630,LU,Luxembourg,Preventable mortality,M,TOTAL,Rate,2018,178.97
631,LU,Luxembourg,Preventable mortality,M,TOTAL,Rate,2019,161.58
632,LU,Luxembourg,Preventable mortality,M,TOTAL,Rate,2020,186.77
633,LU,Luxembourg,Preventable mortality,M,TOTAL,Rate,2021,179.0
634,LU,Luxembourg,Preventable mortality,M,TOTAL,Rate,2022,163.83
635,LV,Latvia,Preventable mortality,M,TOTAL,Rate,2012,627.36
636,LV,Latvia,Preventable mortality,M,TOTAL,Rate,2013,607.85
637,LV,Latvia,Preventable mortality,M,TOTAL,Rate,2014,599.91
638,LV,Latvia,Preventable mortality,M,TOTAL,Rate,2015,578.43
639,LV,Latvia,Preventable mortality,M,TOTAL,Rate,2016,567.61
640,LV,Latvia,Preventable mortality,M,TOTAL,Rate,2017,554.54
641,LV,Latvia,Preventable mortality,M,TOTAL,Rate,2018,549.1
642,LV,Latvia,Preventable mortality,M,TOTAL,Rate,2019,502.89
643,LV,Latvia,Preventable mortality,M,TOTAL,Rate,2020,539.27
644,LV,Latvia,Preventable mortality,M,TOTAL,Rate,2021,705.03
645,LV,Latvia,Preventable mortality,M,TOTAL,Rate,2022,564.74
646,MT,Malta,Preventable mortality,M,TOTAL,Rate,2012,192.8
647,MT,Malta,Preventable mortality,M,TOTAL,Rate,2013,179.17
648,MT,Malta,Preventable mortality,M,TOTAL,Rate,2014,187.46
649,MT,Malta,Preventable mortality,M,TOTAL,Rate,2015,170.43
650,MT,Malta,Preventable mortality,M,TOTAL,Rate,2016,165.94
651,MT,Malta,Preventable mortality,M,TOTAL,Rate,2017,169.91
652,MT,Malta,Preventable mortality,M,TOTAL,Rate,2018,165.7
653,MT,Malta,Preventable mortality,M,TOTAL,Rate,2019,147.33
654,MT,Malta,Preventable mortality,M,TOTAL,Rate,2020,171.37
655,MT,Malta,Preventable mortality,M,TOTAL,Rate,2021,190.66
656,MT,Malta,Preventable mortality,M,TOTAL,Rate,2022,173.3
657,NL,Netherlands,Preventable mortality,M,TOTAL,Rate,2012,180.13
658,NL,Netherlands,Preventable mortality,M,TOTAL,Rate,2013,176.05
659,NL,Netherlands,Preventable mortality,M,TOTAL,Rate,2014,167.9
660,NL,Netherlands,Preventable mortality,M,TOTAL,Rate,2015,171.23
661,NL,Netherlands,Preventable mortality,M,TOTAL,Rate,2016,168.07
662,NL,Netherlands,Preventable mortality,M,TOTAL,Rate,2017,162.26
663,NL,Netherlands,Preventable mortality,M,TOTAL,Rate,2018,159.68
664,NL,Netherlands,Preventable mortality,M,TOTAL,Rate,2019,153.11
665,NL,Netherlands,Preventable mortality,M,TOTAL,Rate,2020,179.3
666,NL,Netherlands,Preventable mortality,M,TOTAL,Rate,2021,183.04
667,NL,Netherlands,Preventable mortality,M,TOTAL,Rate,2022,162.94
668,NO,Norway,Preventable mortality,M,TOTAL,Rate,2012,178.58
669,NO,Norway,Preventable mortality,M,TOTAL,Rate,2013,177.83
670,NO,Norway,Preventable mortality,M,TOTAL,Rate,2014,167.84
671,NO,Norway,Preventable mortality,M,TOTAL,Rate,2015,166.07
672,NO,Norway,Preventable mortality,M,TOTAL,Rate,2016,165.97
673,NO,Norway,Preventable mortality,M,TOTAL,Rate,2017,150.1
674,NO,Norway,Preventable mortality,M,TOTAL,Rate,2018,153.02
675,NO,Norway,Preventable mortality,M,TOTAL,Rate,2019,144.51
676,NO,Norway,Preventable mortality,M,TOTAL,Rate,2020,147.31
677,NO,Norway,Preventable mortality,M,TOTAL,Rate,2021,145.57
678,NO,Norway,Preventable mortality,M,TOTAL,Rate,2022,154.48
679,PL,Poland,Preventable mortality,M,TOTAL,Rate,2012,388.55
680,PL,Poland,Preventable mortality,M,TOTAL,Rate,2013,373.46
681,PL,Poland,Preventable mortality,M,TOTAL,Rate,2014,352.93
682,PL,Poland,Preventable mortality,M,TOTAL,Rate,2015,348.67
683,PL,Poland,Preventable mortality,M,TOTAL,Rate,2016,343.9
684,PL,Poland,Preventable mortality,M,TOTAL,Rate,2017,340.79
685,PL,Poland,Preventable mortality,M,TOTAL,Rate,2018,344.61
686,PL,Poland,Preventable mortality,M,TOTAL,Rate,2019,338.25
687,PL,Poland,Preventable mortality,M,TOTAL,Rate,2020,423.11
688,PL,Poland,Preventable mortality,M,TOTAL,Rate,2021,501.28
689,PL,Poland,Preventable mortality,M,TOTAL,Rate,2022,371.72
690,PT,Portugal,Preventable mortality,M,TOTAL,Rate,2012,232.96
691,PT,Portugal,Preventable mortality,M,TOTAL,Rate,2013,229.47
692,PT,Portugal,Preventable mortality,M,TOTAL,Rate,2014,233.88
693,PT,Portugal,Preventable mortality,M,TOTAL,Rate,2015,227.5
694,PT,Portugal,Preventable mortality,M,TOTAL,Rate,2016,229.22
695,PT,Portugal,Preventable mortality,M,TOTAL,Rate,2017,224.74
696,PT,Portugal,Preventable mortality,M,TOTAL,Rate,2018,227.23
697,PT,Portugal,Preventable mortality,M,TOTAL,Rate,2019,221.27
698,PT,Portugal,Preventable mortality,M,TOTAL,Rate,2020,237.54
699,PT,Portugal,Preventable mortality,M,TOTAL,Rate,2021,249.39
700,PT,Portugal,Preventable mortality,M,TOTAL,Rate,2022,221.16
701,RO,Romania,Preventable mortality,M,TOTAL,Rate,2012,507.18
702,RO,Romania,Preventable mortality,M,TOTAL,Rate,2013,485.8
703,RO,Romania,Preventable mortality,M,TOTAL,Rate,2014,488.09
704,RO,Romania,Preventable mortality,M,TOTAL,Rate,2015,482.43
705,RO,Romania,Preventable mortality,M,TOTAL,Rate,2016,475.62
